,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
109,sub-005,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 1  5]]",91.8,88.8,90.0,96.8,95.3,94.4,96.3,96.7,83.3,0.883,0.837,0.8,84.3,78.3,83.3,0.936,0.833,0.876,0.816,0.833,0.898,0.843,0.833,0.918,0.888,0.9,8.349,0.038
110,sub-005,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 1942, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 136, 'RF__max_depth': 12, 'RF__class_weight': 'balanced_subsample'}","[[29  1]
 [ 2  4]]",78.5,60.0,81.7,92.8,86.9,91.7,100.0,40.0,80.0,0.723,0.26,0.683,56.9,20.0,66.7,0.866,0.769,0.655,0.226,0.703,0.724,0.25,0.727,0.785,0.6,0.817,9.97,0.649
111,sub-005,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.00017433288221999874}","[[19 11]
 [ 0  6]]",100.0,72.9,81.7,100.0,65.9,69.4,100.0,30.2,35.3,1.0,0.344,0.473,100.0,83.3,100.0,1.0,0.405,1.0,0.533,0.639,1.0,0.438,0.522,1.0,0.729,0.817,0.452,0.034
112,sub-005,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",84.5,64.2,75.0,92.4,85.6,91.7,79.9,60.0,100.0,0.717,0.372,0.674,72.7,31.7,50.0,0.782,0.833,0.746,0.365,0.591,0.76,0.407,0.667,0.845,0.642,0.75,8.468,0.034
113,sub-005,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 2728, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 41, 'RF__max_depth': 42, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,83.4,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,14.412,1.044
114,sub-005,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.07880462815669913}","[[27  3]
 [ 0  6]]",100.0,90.4,95.0,100.0,84.0,91.7,100.0,52.2,66.7,1.0,0.648,0.775,100.0,100.0,100.0,1.0,0.714,1.0,0.771,0.867,1.0,0.679,0.8,1.0,0.904,0.95,0.293,0.031
115,sub-005,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 1  5]]",99.7,95.8,90.0,99.8,98.6,94.4,99.1,100.0,83.3,0.992,0.946,0.8,99.5,91.7,83.3,0.992,0.833,0.994,0.933,0.833,0.993,0.947,0.833,0.997,0.958,0.9,8.516,0.034
116,sub-005,Green/Upright/Faces,RF,"{'RF__n_estimators': 825, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 62, 'RF__max_depth': 74, 'RF__class_weight': 'balanced_subsample'}","[[29  1]
 [ 1  5]]",98.4,95.0,90.0,99.5,98.0,94.4,100.0,100.0,83.3,0.98,0.932,0.8,96.8,90.0,83.3,0.993,0.833,0.977,0.916,0.833,0.983,0.93,0.833,0.984,0.95,0.9,4.832,0.42
117,sub-005,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0009236708571873865}","[[22  8]
 [ 0  6]]",100.0,79.2,86.7,100.0,67.4,77.8,100.0,33.7,42.9,1.0,0.434,0.561,100.0,96.7,100.0,1.0,0.484,1.0,0.609,0.709,1.0,0.497,0.6,1.0,0.792,0.867,0.409,0.031
118,sub-005,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 5  1]]",80.5,63.8,51.7,92.1,87.0,75.0,86.5,46.7,20.0,0.695,0.335,0.036,62.9,28.3,16.7,0.804,0.192,0.686,0.306,0.176,0.728,0.33,0.182,0.805,0.638,0.517,8.236,0.031
119,sub-005,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 2697, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.30000000000000004, 'RF__max_leaf_nodes': 84, 'RF__max_depth': 52, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,12.295,1.037
120,sub-005,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0016102620275609393}","[[26  4]
 [ 0  6]]",100.0,87.1,93.3,100.0,78.5,88.9,100.0,43.6,60.0,1.0,0.568,0.721,100.0,100.0,100.0,1.0,0.652,1.0,0.712,0.83,1.0,0.605,0.75,1.0,0.871,0.933,0.362,0.036
121,sub-005,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",94.3,86.7,75.0,96.7,94.5,91.7,89.7,94.2,100.0,0.882,0.8,0.674,90.7,75.0,50.0,0.898,0.833,0.903,0.777,0.591,0.901,0.806,0.667,0.943,0.867,0.75,8.392,0.038
122,sub-005,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 2214, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 56, 'RF__max_depth': 82, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 3  3]]",97.9,80.0,75.0,99.3,93.7,91.7,100.0,90.0,100.0,0.975,0.707,0.674,95.8,60.0,50.0,0.991,0.833,0.971,0.659,0.591,0.979,0.707,0.667,0.979,0.8,0.75,12.474,1.052
123,sub-005,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0016102620275609393}","[[18 12]
 [ 0  6]]",100.0,74.6,80.0,100.0,65.2,66.7,100.0,33.5,33.3,1.0,0.383,0.447,100.0,88.3,100.0,1.0,0.385,1.0,0.559,0.619,1.0,0.466,0.5,1.0,0.746,0.8,0.427,0.032
124,sub-005,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",89.4,67.5,73.3,95.7,88.2,88.9,93.1,65.0,75.0,0.839,0.439,0.553,80.1,36.7,50.0,0.902,0.682,0.836,0.413,0.557,0.861,0.453,0.6,0.894,0.675,0.733,8.134,0.043
125,sub-005,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1701, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.1, 'RF__max_leaf_nodes': 112, 'RF__max_depth': 8, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10.437,0.671
126,sub-005,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[24  6]
 [ 0  6]]",100.0,86.2,90.0,100.0,77.0,83.3,100.0,43.8,50.0,1.0,0.562,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.704,0.765,1.0,0.599,0.667,1.0,0.862,0.9,0.41,0.033
127,sub-005,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",97.4,89.6,75.0,99.0,95.9,91.7,99.0,96.7,100.0,0.963,0.846,0.674,94.9,80.0,50.0,0.982,0.833,0.961,0.821,0.591,0.969,0.843,0.667,0.974,0.896,0.75,8.289,0.034
128,sub-005,Green/Inverted/Faces,RF,"{'RF__n_estimators': 2063, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 140, 'RF__max_depth': 58, 'RF__class_weight': None}","[[30  0]
 [ 4  2]]",51.1,50.0,66.7,83.7,83.4,88.9,30.0,0.0,100.0,0.075,0.0,0.542,2.3,0.0,33.3,0.086,0.714,0.032,0.0,0.419,0.042,0.0,0.5,0.511,0.5,0.667,5.826,0.469
129,sub-005,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.00017433288221999874}","[[26  4]
 [ 0  6]]",100.0,80.4,93.3,100.0,70.8,88.9,100.0,38.7,60.0,1.0,0.476,0.721,100.0,95.0,100.0,1.0,0.652,1.0,0.639,0.83,1.0,0.538,0.75,1.0,0.804,0.933,0.452,0.029
130,sub-005,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 5  1]]",92.1,70.0,58.3,95.6,85.5,86.1,86.9,46.7,100.0,0.842,0.396,0.378,87.0,46.7,16.7,0.868,0.5,0.868,0.452,0.224,0.867,0.45,0.286,0.921,0.7,0.583,8.441,0.033
131,sub-005,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2244, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 151, 'RF__max_depth': 28, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,83.4,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,13.858,0.994
132,sub-005,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[211  29]
 [  8  40]]",98.6,87.2,85.6,97.6,83.2,87.2,87.6,50.2,58.0,0.922,0.601,0.622,100.0,93.2,83.3,0.898,0.617,0.958,0.735,0.734,0.934,0.65,0.684,0.986,0.872,0.856,4.576,0.047
133,sub-005,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[223  17]
 [ 11  37]]",100.0,82.0,85.0,100.0,88.5,90.3,100.0,64.0,68.5,1.0,0.611,0.668,100.0,72.3,77.1,1.0,0.701,1.0,0.692,0.742,1.0,0.675,0.725,1.0,0.82,0.85,21.214,0.054
134,sub-005,Target-Nontarget,RF,"{'RF__n_estimators': 312, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 18, 'RF__max_depth': 17, 'RF__class_weight': 'balanced_subsample'}","[[236   4]
 [ 19  29]]",76.6,69.9,79.4,92.2,89.8,92.0,100.0,96.9,87.9,0.697,0.579,0.687,53.1,40.0,60.4,0.85,0.806,0.621,0.482,0.668,0.694,0.554,0.716,0.766,0.699,0.794,2.338,0.145
135,sub-006,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0028072162039411755}","[[14 16]
 [ 0  6]]",100.0,86.4,73.3,100.0,81.0,55.6,100.0,49.4,27.3,1.0,0.593,0.357,100.0,95.0,100.0,1.0,0.319,1.0,0.73,0.549,1.0,0.642,0.429,1.0,0.864,0.733,0.371,0.028
136,sub-006,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 1  5]]",94.5,90.4,88.3,97.6,96.4,91.7,95.7,96.7,71.4,0.913,0.86,0.722,89.8,81.7,83.3,0.944,0.735,0.915,0.838,0.793,0.926,0.86,0.769,0.945,0.904,0.883,9.034,0.039
137,sub-006,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 1097, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 132, 'RF__max_depth': 85, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 2  4]]",97.4,57.5,83.3,99.1,85.3,94.4,100.0,30.0,100.0,0.969,0.204,0.791,94.9,15.0,66.7,0.989,0.909,0.964,0.177,0.743,0.973,0.2,0.8,0.974,0.575,0.833,11.137,0.749
138,sub-006,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[18 12]
 [ 1  5]]",100.0,60.4,71.7,100.0,53.9,63.9,100.0,21.8,29.4,1.0,0.155,0.323,100.0,70.0,83.3,1.0,0.338,1.0,0.409,0.533,1.0,0.328,0.435,1.0,0.604,0.717,0.631,0.035
139,sub-006,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 6  0]]",83.7,59.1,50.0,92.4,83.7,83.3,80.6,41.7,0.0,0.71,0.24,0.0,70.6,23.3,0.0,0.782,0.0,0.733,0.26,0.0,0.751,0.283,0.0,0.837,0.591,0.5,8.878,0.031
140,sub-006,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 251, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 138, 'RF__max_depth': 32, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",63.5,50.0,50.0,88.1,83.7,83.3,100.0,0.0,0.0,0.483,0.0,0.0,27.0,0.0,0.0,0.641,0.0,0.346,0.0,0.0,0.422,0.0,0.0,0.635,0.5,0.5,4.215,0.404
141,sub-006,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[24  6]
 [ 0  6]]",100.0,87.9,90.0,100.0,79.9,83.3,100.0,46.6,50.0,1.0,0.593,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.732,0.765,1.0,0.63,0.667,1.0,0.879,0.9,0.391,0.029
142,sub-006,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 0  6]]",97.6,87.5,100.0,99.2,95.0,100.0,99.5,86.7,100.0,0.969,0.781,1.0,95.4,76.7,100.0,0.986,1.0,0.966,0.779,1.0,0.974,0.793,1.0,0.976,0.875,1.0,8.409,0.034
