,participant_id,Condition,Classifier,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
88,sub-004,Green/Upright/Faces,LDA,"[[28  1]
 [ 4  2]]",90.0,75.0,64.9,96.0,92.9,85.7,94.4,100.0,66.7,0.852,0.679,0.402,81.0,50.0,33.3,0.914,0.556,0.847,0.591,0.394,0.872,0.667,0.444,0.9,0.75,0.649,1.386,0.04
89,sub-004,Green/Upright/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.545,0.067
90,sub-004,Green/Upright/Silhouettes,SVM,"[[18 12]
 [ 1  4]]",100.0,66.7,70.0,100.0,78.6,62.9,100.0,33.3,25.0,1.0,0.284,0.281,100.0,50.0,80.0,1.0,0.29,1.0,0.433,0.477,1.0,0.4,0.381,1.0,0.667,0.7,0.615,0.025
91,sub-004,Green/Upright/Silhouettes,LDA,"[[27  3]
 [ 3  2]]",83.1,50.0,65.0,91.9,85.7,82.9,77.8,0.0,40.0,0.69,0.0,0.3,70.0,0.0,40.0,0.761,0.4,0.722,0.0,0.4,0.737,0.0,0.4,0.831,0.5,0.65,1.514,0.038
92,sub-004,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,85.7,85.7,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.568,0.069
93,sub-004,Neutral/Inverted/Faces,SVM,"[[21  8]
 [ 1  5]]",100.0,95.8,77.9,100.0,92.9,74.3,100.0,66.7,38.5,1.0,0.782,0.435,100.0,100.0,83.3,1.0,0.431,1.0,0.867,0.613,1.0,0.8,0.526,1.0,0.958,0.779,0.461,0.039
94,sub-004,Neutral/Inverted/Faces,LDA,"[[27  2]
 [ 3  3]]",92.4,100.0,71.6,96.8,100.0,85.7,94.7,100.0,60.0,0.883,1.0,0.464,85.7,100.0,50.0,0.928,0.577,0.883,1.0,0.527,0.9,1.0,0.545,0.924,1.0,0.716,1.781,0.021
95,sub-004,Neutral/Inverted/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,75.0,50.0,100.0,92.9,82.9,100.0,100.0,0.0,1.0,0.679,0.0,100.0,50.0,0.0,1.0,0.0,1.0,0.591,0.0,1.0,0.667,0.0,1.0,0.75,0.5,0.532,0.068
96,sub-004,Neutral/Inverted/Silhouettes,SVM,"[[21  9]
 [ 1  5]]",100.0,79.2,76.7,100.0,66.7,72.2,100.0,37.5,35.7,1.0,0.468,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.661,0.591,1.0,0.545,0.5,1.0,0.792,0.767,0.536,0.044
97,sub-004,Neutral/Inverted/Silhouettes,LDA,"[[27  3]
 [ 3  3]]",88.1,66.7,70.0,96.1,86.7,83.3,100.0,100.0,50.0,0.853,0.535,0.4,76.2,33.3,50.0,0.941,0.5,0.822,0.419,0.5,0.865,0.5,0.5,0.881,0.667,0.7,1.594,0.021
98,sub-004,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.572,0.072
99,sub-004,Green/Inverted/Faces,SVM,"[[20  9]
 [ 0  6]]",100.0,83.3,84.5,100.0,71.4,74.3,100.0,33.3,40.0,1.0,0.471,0.525,100.0,100.0,100.0,1.0,0.455,1.0,0.619,0.684,1.0,0.5,0.571,1.0,0.833,0.845,0.444,0.033
100,sub-004,Green/Inverted/Faces,LDA,"[[27  2]
 [ 1  5]]",91.9,100.0,88.2,96.0,100.0,91.4,90.0,100.0,71.4,0.855,1.0,0.72,85.7,100.0,83.3,0.891,0.735,0.87,1.0,0.793,0.878,1.0,0.769,0.919,1.0,0.882,1.469,0.039
101,sub-004,Green/Inverted/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.521,0.079
102,sub-004,Green/Inverted/Silhouettes,SVM,"[[21  9]
 [ 2  4]]",100.0,87.5,68.3,100.0,80.0,69.4,100.0,50.0,30.8,1.0,0.612,0.284,100.0,100.0,66.7,1.0,0.345,1.0,0.765,0.491,1.0,0.667,0.421,1.0,0.875,0.683,0.47,0.041
103,sub-004,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 4  2]]",89.5,62.5,66.7,95.3,80.0,88.9,89.5,50.0,100.0,0.824,0.294,0.542,81.0,33.3,33.3,0.876,0.714,0.834,0.371,0.419,0.85,0.4,0.5,0.895,0.625,0.667,1.471,0.038
104,sub-004,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.571,0.067
105,sub-004,Target-Nontarget,SVM,"[[201  35]
 [  2  45]]",100.0,88.3,90.5,100.0,84.1,86.9,100.0,50.0,56.2,1.0,0.611,0.669,100.0,94.4,95.7,1.0,0.613,1.0,0.742,0.787,1.0,0.654,0.709,1.0,0.883,0.905,16.676,0.055
106,sub-004,Target-Nontarget,LDA,"[[215  21]
 [  8  39]]",100.0,72.5,87.0,100.0,84.1,89.8,100.0,50.0,65.0,1.0,0.432,0.674,100.0,55.6,83.0,1.0,0.679,1.0,0.537,0.765,1.0,0.526,0.729,1.0,0.725,0.87,9.392,0.036
107,sub-004,Target-Nontarget,RF,"[[235   1]
 [ 40   7]]",100.0,50.0,57.2,100.0,84.1,85.5,100.0,0.0,87.5,1.0,0.0,0.325,100.0,0.0,14.9,1.0,0.443,1.0,0.0,0.2,1.0,0.0,0.255,1.0,0.5,0.572,4.708,0.109
108,sub-005,Neutral/Upright/Faces,SVM,"[[22  8]
 [ 0  6]]",100.0,91.7,86.7,100.0,86.7,77.8,100.0,60.0,42.9,1.0,0.707,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.83,0.709,1.0,0.75,0.6,1.0,0.917,0.867,0.319,0.067
109,sub-005,Neutral/Upright/Faces,LDA,"[[29  1]
 [ 1  5]]",90.0,83.3,90.0,96.1,93.3,94.4,94.4,100.0,83.3,0.853,0.784,0.8,81.0,66.7,83.3,0.914,0.833,0.847,0.743,0.833,0.872,0.8,0.833,0.9,0.833,0.9,0.844,0.036
110,sub-005,Neutral/Upright/Faces,RF,"[[30  0]
 [ 2  4]]",100.0,50.0,83.3,100.0,80.0,94.4,100.0,0.0,100.0,1.0,0.0,0.791,100.0,0.0,66.7,1.0,0.909,1.0,0.0,0.743,1.0,0.0,0.8,1.0,0.5,0.833,0.532,0.071
111,sub-005,Neutral/Upright/Silhouettes,SVM,"[[19 11]
 [ 1  5]]",100.0,83.3,73.3,100.0,73.3,66.7,100.0,42.9,31.2,1.0,0.535,0.35,100.0,100.0,83.3,1.0,0.357,1.0,0.709,0.551,1.0,0.6,0.455,1.0,0.833,0.733,0.485,0.035
112,sub-005,Neutral/Upright/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",81.9,62.5,75.0,92.2,80.0,91.7,82.4,50.0,100.0,0.697,0.294,0.674,66.7,33.3,50.0,0.787,0.833,0.708,0.371,0.591,0.737,0.4,0.667,0.819,0.625,0.75,1.201,0.021
113,sub-005,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.524,0.066
114,sub-005,Green/Upright/Faces,SVM,"[[27  3]
 [ 0  6]]",100.0,91.7,95.0,100.0,86.7,91.7,100.0,60.0,66.7,1.0,0.707,0.775,100.0,100.0,100.0,1.0,0.714,1.0,0.83,0.867,1.0,0.75,0.8,1.0,0.917,0.95,0.352,0.026
115,sub-005,Green/Upright/Faces,LDA,"[[29  1]
 [ 1  5]]",100.0,100.0,90.0,100.0,100.0,94.4,100.0,100.0,83.3,1.0,1.0,0.8,100.0,100.0,83.3,1.0,0.833,1.0,1.0,0.833,1.0,1.0,0.833,1.0,1.0,0.9,1.111,0.092
116,sub-005,Green/Upright/Faces,RF,"[[29  1]
 [ 1  5]]",100.0,100.0,90.0,100.0,100.0,94.4,100.0,100.0,83.3,1.0,1.0,0.8,100.0,100.0,83.3,1.0,0.833,1.0,1.0,0.833,1.0,1.0,0.833,1.0,1.0,0.9,0.478,0.071
117,sub-005,Green/Upright/Silhouettes,SVM,"[[23  7]
 [ 0  6]]",100.0,79.2,88.3,100.0,66.7,80.6,100.0,37.5,46.2,1.0,0.468,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.661,0.736,1.0,0.545,0.632,1.0,0.792,0.883,0.515,0.049
118,sub-005,Green/Upright/Silhouettes,LDA,"[[26  4]
 [ 5  1]]",80.0,66.7,51.7,92.2,86.7,75.0,86.7,100.0,20.0,0.692,0.535,0.036,61.9,33.3,16.7,0.802,0.192,0.679,0.419,0.176,0.722,0.5,0.182,0.8,0.667,0.517,0.936,0.034
119,sub-005,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.597,0.071
120,sub-005,Neutral/Inverted/Faces,SVM,"[[26  4]
 [ 0  6]]",100.0,87.5,93.3,100.0,80.0,88.9,100.0,50.0,60.0,1.0,0.612,0.721,100.0,100.0,100.0,1.0,0.652,1.0,0.765,0.83,1.0,0.667,0.75,1.0,0.875,0.933,0.399,0.04
121,sub-005,Neutral/Inverted/Faces,LDA,"[[30  0]
 [ 3  3]]",94.3,83.3,75.0,96.9,93.3,91.7,90.5,100.0,100.0,0.886,0.784,0.674,90.5,66.7,50.0,0.905,0.833,0.905,0.743,0.591,0.905,0.8,0.667,0.943,0.833,0.75,0.921,0.099
122,sub-005,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 4  2]]",100.0,79.2,66.7,100.0,86.7,88.9,100.0,66.7,100.0,1.0,0.583,0.542,100.0,66.7,33.3,1.0,0.714,1.0,0.667,0.419,1.0,0.667,0.5,1.0,0.792,0.667,0.525,0.07
123,sub-005,Neutral/Inverted/Silhouettes,SVM,"[[18 12]
 [ 0  6]]",100.0,62.5,80.0,100.0,60.0,66.7,100.0,28.6,33.3,1.0,0.2,0.447,100.0,66.7,100.0,1.0,0.385,1.0,0.473,0.619,1.0,0.4,0.5,1.0,0.625,0.8,0.502,0.024
124,sub-005,Neutral/Inverted/Silhouettes,LDA,"[[29  1]
 [ 3  3]]",87.6,66.7,73.3,95.3,86.7,88.9,94.1,100.0,75.0,0.821,0.535,0.553,76.2,33.3,50.0,0.899,0.682,0.809,0.419,0.557,0.842,0.5,0.6,0.876,0.667,0.733,1.046,0.046
125,sub-005,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.561,0.066
126,sub-005,Green/Inverted/Faces,SVM,"[[24  6]
 [ 0  6]]",100.0,95.8,90.0,100.0,93.3,83.3,100.0,75.0,50.0,1.0,0.829,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.907,0.765,1.0,0.857,0.667,1.0,0.958,0.9,0.442,0.04
127,sub-005,Green/Inverted/Faces,LDA,"[[30  0]
 [ 3  3]]",97.6,83.3,75.0,99.2,93.3,91.7,100.0,100.0,100.0,0.971,0.784,0.674,95.2,66.7,50.0,0.99,0.833,0.967,0.743,0.591,0.976,0.8,0.667,0.976,0.833,0.75,1.077,0.048
128,sub-005,Green/Inverted/Faces,RF,"[[30  0]
 [ 2  4]]",100.0,83.3,83.3,100.0,93.3,94.4,100.0,100.0,100.0,1.0,0.784,0.791,100.0,66.7,66.7,1.0,0.909,1.0,0.743,0.743,1.0,0.8,0.8,1.0,0.833,0.833,0.482,0.068
129,sub-005,Green/Inverted/Silhouettes,SVM,"[[26  4]
 [ 1  5]]",100.0,91.7,85.0,100.0,86.7,86.1,100.0,60.0,55.6,1.0,0.707,0.602,100.0,100.0,83.3,1.0,0.595,1.0,0.83,0.722,1.0,0.75,0.667,1.0,0.917,0.85,0.515,0.028
130,sub-005,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 5  1]]",93.8,50.0,58.3,96.1,80.0,86.1,86.4,0.0,100.0,0.861,0.0,0.378,90.5,0.0,16.7,0.872,0.5,0.892,0.0,0.224,0.884,0.0,0.286,0.938,0.5,0.583,0.874,0.038
131,sub-005,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.503,0.073
132,sub-005,Target-Nontarget,SVM,"[[208  32]
 [  8  40]]",100.0,87.7,85.0,100.0,86.2,86.1,100.0,56.2,55.6,1.0,0.637,0.602,100.0,90.0,83.3,1.0,0.595,1.0,0.76,0.722,1.0,0.692,0.667,1.0,0.877,0.85,16.322,0.036
133,sub-005,Target-Nontarget,LDA,"[[223  17]
 [ 11  37]]",100.0,90.3,85.0,100.0,90.5,90.3,100.0,66.7,68.5,1.0,0.721,0.668,100.0,90.0,77.1,1.0,0.701,1.0,0.812,0.742,1.0,0.766,0.725,1.0,0.903,0.85,9.875,0.051
134,sub-005,Target-Nontarget,RF,"[[237   3]
 [ 25  23]]",100.0,69.5,73.3,100.0,88.8,90.3,100.0,88.9,88.5,1.0,0.55,0.607,100.0,40.0,47.9,1.0,0.757,1.0,0.481,0.558,1.0,0.552,0.622,1.0,0.695,0.733,5.501,0.09
135,sub-006,Neutral/Upright/Faces,SVM,"[[14 16]
 [ 0  6]]",100.0,87.5,73.3,100.0,80.0,55.6,100.0,50.0,27.3,1.0,0.612,0.357,100.0,100.0,100.0,1.0,0.319,1.0,0.765,0.549,1.0,0.667,0.429,1.0,0.875,0.733,0.354,0.035
136,sub-006,Neutral/Upright/Faces,LDA,"[[28  2]
 [ 1  5]]",94.3,100.0,88.3,96.9,100.0,91.7,90.5,100.0,71.4,0.886,1.0,0.722,90.5,100.0,83.3,0.905,0.735,0.905,1.0,0.793,0.905,1.0,0.769,0.943,1.0,0.883,1.02,0.048
137,sub-006,Neutral/Upright/Faces,RF,"[[30  0]
 [ 3  3]]",100.0,100.0,75.0,100.0,100.0,91.7,100.0,100.0,100.0,1.0,1.0,0.674,100.0,100.0,50.0,1.0,0.833,1.0,1.0,0.591,1.0,1.0,0.667,1.0,1.0,0.75,0.51,0.07
138,sub-006,Neutral/Upright/Silhouettes,SVM,"[[16 14]
 [ 0  6]]",100.0,62.5,76.7,100.0,60.0,61.1,100.0,28.6,30.0,1.0,0.2,0.4,100.0,66.7,100.0,1.0,0.349,1.0,0.473,0.582,1.0,0.4,0.462,1.0,0.625,0.767,0.685,0.04
139,sub-006,Neutral/Upright/Silhouettes,LDA,"[[30  0]
 [ 6  0]]",88.6,66.7,50.0,94.4,86.7,83.3,84.2,100.0,0.0,0.788,0.535,0.0,80.0,33.3,0.0,0.833,0.0,0.812,0.419,0.0,0.821,0.5,0.0,0.886,0.667,0.5,1.028,0.035
140,sub-006,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.565,0.066
141,sub-006,Green/Upright/Faces,SVM,"[[24  6]
 [ 0  6]]",100.0,87.5,90.0,100.0,80.0,83.3,100.0,50.0,50.0,1.0,0.612,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.765,0.765,1.0,0.667,0.667,1.0,0.875,0.9,0.387,0.043
142,sub-006,Green/Upright/Faces,LDA,"[[30  0]
 [ 0  6]]",97.6,83.3,100.0,99.2,93.3,100.0,100.0,100.0,100.0,0.971,0.784,1.0,95.2,66.7,100.0,0.99,1.0,0.967,0.743,1.0,0.976,0.8,1.0,0.976,0.833,1.0,1.212,0.044
143,sub-006,Green/Upright/Faces,RF,"[[30  0]
 [ 0  6]]",100.0,66.7,100.0,100.0,86.7,100.0,100.0,100.0,100.0,1.0,0.535,1.0,100.0,33.3,100.0,1.0,1.0,1.0,0.419,1.0,1.0,0.5,1.0,1.0,0.667,1.0,0.536,0.064
144,sub-006,Green/Upright/Silhouettes,SVM,"[[24  6]
 [ 1  5]]",100.0,70.8,81.7,100.0,53.3,80.6,100.0,30.0,45.5,1.0,0.354,0.512,100.0,100.0,83.3,1.0,0.5,1.0,0.582,0.663,1.0,0.462,0.588,1.0,0.708,0.817,0.546,0.024
145,sub-006,Green/Upright/Silhouettes,LDA,"[[29  1]
 [ 4  2]]",87.2,79.2,65.0,94.5,86.7,86.1,88.9,66.7,66.7,0.792,0.583,0.405,76.2,66.7,33.3,0.86,0.556,0.797,0.667,0.394,0.821,0.667,0.444,0.872,0.792,0.65,1.026,0.038
146,sub-006,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.536,0.066
147,sub-006,Neutral/Inverted/Faces,SVM,"[[20 10]
 [ 1  5]]",100.0,95.8,75.0,100.0,93.3,69.4,100.0,75.0,33.3,1.0,0.829,0.378,100.0,100.0,83.3,1.0,0.379,1.0,0.907,0.57,1.0,0.857,0.476,1.0,0.958,0.75,0.458,0.042
148,sub-006,Neutral/Inverted/Faces,LDA,"[[30  0]
 [ 2  4]]",95.2,91.7,83.3,98.4,86.7,94.4,100.0,60.0,100.0,0.942,0.707,0.791,90.5,100.0,66.7,0.979,0.909,0.932,0.83,0.743,0.95,0.75,0.8,0.952,0.917,0.833,1.432,0.04
149,sub-006,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 2  4]]",100.0,83.3,83.3,100.0,93.3,94.4,100.0,100.0,100.0,1.0,0.784,0.791,100.0,66.7,66.7,1.0,0.909,1.0,0.743,0.743,1.0,0.8,0.8,1.0,0.833,0.833,0.514,0.071
150,sub-006,Neutral/Inverted/Silhouettes,SVM,"[[20 10]
 [ 1  5]]",100.0,87.5,75.0,100.0,80.0,69.4,100.0,50.0,33.3,1.0,0.612,0.378,100.0,100.0,83.3,1.0,0.379,1.0,0.765,0.57,1.0,0.667,0.476,1.0,0.875,0.75,0.549,0.049
151,sub-006,Neutral/Inverted/Silhouettes,LDA,"[[30  0]
 [ 5  1]]",100.0,100.0,58.3,100.0,100.0,86.1,100.0,100.0,100.0,1.0,1.0,0.378,100.0,100.0,16.7,1.0,0.5,1.0,1.0,0.224,1.0,1.0,0.286,1.0,1.0,0.583,0.872,0.036
152,sub-006,Neutral/Inverted/Silhouettes,RF,"[[29  1]
 [ 5  1]]",100.0,66.7,56.7,100.0,86.7,83.3,100.0,100.0,50.0,1.0,0.535,0.217,100.0,33.3,16.7,1.0,0.357,1.0,0.419,0.21,1.0,0.5,0.25,1.0,0.667,0.567,0.552,0.064
153,sub-006,Green/Inverted/Faces,SVM,"[[18 11]
 [ 1  5]]",100.0,87.5,72.7,100.0,78.6,65.7,100.0,40.0,31.2,1.0,0.548,0.343,100.0,100.0,83.3,1.0,0.357,1.0,0.684,0.551,1.0,0.571,0.455,1.0,0.875,0.727,0.433,0.04
154,sub-006,Green/Inverted/Faces,LDA,"[[28  1]
 [ 3  3]]",94.3,75.0,73.3,96.8,92.9,88.6,90.5,100.0,75.0,0.886,0.679,0.551,90.5,50.0,50.0,0.905,0.682,0.905,0.591,0.557,0.905,0.667,0.6,0.943,0.75,0.733,1.289,0.055
155,sub-006,Green/Inverted/Faces,RF,"[[29  0]
 [ 2  4]]",100.0,100.0,83.3,100.0,100.0,94.3,100.0,100.0,100.0,1.0,1.0,0.79,100.0,100.0,66.7,1.0,0.909,1.0,1.0,0.743,1.0,1.0,0.8,1.0,1.0,0.833,0.508,0.085
156,sub-006,Green/Inverted/Silhouettes,SVM,"[[17 13]
 [ 0  6]]",100.0,62.5,78.3,100.0,40.0,63.9,100.0,25.0,31.6,1.0,0.25,0.423,100.0,100.0,100.0,1.0,0.366,1.0,0.52,0.6,1.0,0.4,0.48,1.0,0.625,0.783,0.493,0.025
157,sub-006,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",97.6,66.7,75.0,99.2,86.7,91.7,100.0,100.0,100.0,0.971,0.535,0.674,95.2,33.3,50.0,0.99,0.833,0.967,0.419,0.591,0.976,0.5,0.667,0.976,0.667,0.75,1.033,0.041
158,sub-006,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,66.7,50.0,100.0,86.7,83.3,100.0,100.0,0.0,1.0,0.535,0.0,100.0,33.3,0.0,1.0,0.0,1.0,0.419,0.0,1.0,0.5,0.0,1.0,0.667,0.5,0.534,0.065
159,sub-006,Target-Nontarget,SVM,"[[202  35]
 [  9  39]]",100.0,84.7,83.2,100.0,81.6,84.6,100.0,47.2,52.7,1.0,0.557,0.567,100.0,89.5,81.2,1.0,0.567,1.0,0.702,0.696,1.0,0.618,0.639,1.0,0.847,0.832,24.484,0.042
160,sub-006,Target-Nontarget,LDA,"[[218  19]
 [ 12  36]]",100.0,83.2,83.5,100.0,89.5,89.1,100.0,66.7,65.5,1.0,0.638,0.635,100.0,73.7,75.0,1.0,0.672,1.0,0.714,0.718,1.0,0.7,0.699,1.0,0.832,0.835,8.545,0.051
161,sub-006,Target-Nontarget,RF,"[[235   2]
 [ 26  22]]",100.0,68.4,72.5,100.0,89.5,90.2,100.0,100.0,91.7,1.0,0.572,0.606,100.0,36.8,45.8,1.0,0.764,1.0,0.457,0.542,1.0,0.538,0.611,1.0,0.684,0.725,4.802,0.145
162,sub-007,Neutral/Upright/Faces,SVM,"[[19 11]
 [ 1  5]]",100.0,62.5,73.3,100.0,60.0,66.7,100.0,28.6,31.2,1.0,0.2,0.35,100.0,66.7,83.3,1.0,0.357,1.0,0.473,0.551,1.0,0.4,0.455,1.0,0.625,0.733,0.594,0.035
163,sub-007,Neutral/Upright/Faces,LDA,"[[28  2]
 [ 2  4]]",95.2,66.7,80.0,98.4,86.7,88.9,100.0,100.0,66.7,0.943,0.535,0.6,90.5,33.3,66.7,0.979,0.667,0.932,0.419,0.667,0.95,0.5,0.667,0.952,0.667,0.8,0.914,0.029
164,sub-007,Neutral/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.554,0.066
165,sub-007,Neutral/Upright/Silhouettes,SVM,"[[20 10]
 [ 0  6]]",100.0,87.5,83.3,100.0,80.0,72.2,100.0,50.0,37.5,1.0,0.612,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.765,0.661,1.0,0.667,0.545,1.0,0.875,0.833,0.576,0.024
166,sub-007,Neutral/Upright/Silhouettes,LDA,"[[29  1]
 [ 2  4]]",94.8,83.3,81.7,97.7,93.3,91.7,95.0,100.0,80.0,0.913,0.784,0.683,90.5,66.7,66.7,0.941,0.769,0.918,0.743,0.703,0.927,0.8,0.727,0.948,0.833,0.817,1.202,0.037
167,sub-007,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,66.7,58.3,100.0,86.7,86.1,100.0,100.0,100.0,1.0,0.535,0.378,100.0,33.3,16.7,1.0,0.5,1.0,0.419,0.224,1.0,0.5,0.286,1.0,0.667,0.583,0.554,0.062
168,sub-007,Green/Upright/Faces,SVM,"[[19 11]
 [ 0  6]]",100.0,87.5,81.7,100.0,80.0,69.4,100.0,50.0,35.3,1.0,0.612,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.765,0.639,1.0,0.667,0.522,1.0,0.875,0.817,0.468,0.024
169,sub-007,Green/Upright/Faces,LDA,"[[30  0]
 [ 2  4]]",100.0,83.3,83.3,100.0,93.3,94.4,100.0,100.0,100.0,1.0,0.784,0.791,100.0,66.7,66.7,1.0,0.909,1.0,0.743,0.743,1.0,0.8,0.8,1.0,0.833,0.833,0.84,0.037
170,sub-007,Green/Upright/Faces,RF,"[[30  0]
 [ 3  3]]",100.0,50.0,75.0,100.0,80.0,91.7,100.0,0.0,100.0,1.0,0.0,0.674,100.0,0.0,50.0,1.0,0.833,1.0,0.0,0.591,1.0,0.0,0.667,1.0,0.5,0.75,0.51,0.071
171,sub-007,Green/Upright/Silhouettes,SVM,"[[17 13]
 [ 1  5]]",100.0,70.8,70.0,100.0,53.3,61.1,100.0,30.0,27.8,1.0,0.354,0.298,100.0,100.0,83.3,1.0,0.321,1.0,0.582,0.516,1.0,0.462,0.417,1.0,0.708,0.7,0.78,0.039
172,sub-007,Green/Upright/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",91.9,41.7,75.0,96.1,66.7,91.7,90.0,0.0,100.0,0.855,-0.196,0.674,85.7,0.0,50.0,0.891,0.833,0.87,0.0,0.591,0.878,0.0,0.667,0.919,0.417,0.75,1.124,0.035
173,sub-007,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.567,0.067
174,sub-007,Neutral/Inverted/Faces,SVM,"[[19 11]
 [ 0  6]]",100.0,79.2,81.7,100.0,66.7,69.4,100.0,37.5,35.3,1.0,0.468,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.661,0.639,1.0,0.545,0.522,1.0,0.792,0.817,0.644,0.037
175,sub-007,Neutral/Inverted/Faces,LDA,"[[27  3]
 [ 4  2]]",92.4,83.3,61.7,96.9,93.3,80.6,94.7,100.0,40.0,0.883,0.784,0.251,85.7,66.7,33.3,0.928,0.385,0.883,0.743,0.351,0.9,0.8,0.364,0.924,0.833,0.617,0.912,0.039
