,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
0,sub-023,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[20 10]
 [ 2  4]]",100.0,84.2,66.7,100.0,75.7,66.7,100.0,41.3,28.6,1.0,0.524,0.255,100.0,96.7,66.7,1.0,0.323,1.0,0.673,0.473,1.0,0.57,0.4,1.0,0.842,0.667,0.395,0.029
0,sub-023,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",90.3,82.1,65.0,95.4,93.2,86.1,89.5,85.0,66.7,0.832,0.708,0.405,82.4,65.0,33.3,0.879,0.556,0.844,0.687,0.394,0.857,0.717,0.444,0.903,0.821,0.65,8.389,0.034
0,sub-023,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2267, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.4, 'RF__max_leaf_nodes': 98, 'RF__max_depth': 20, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 5  1]]",64.6,50.0,58.3,88.2,83.4,86.1,100.0,0.0,100.0,0.499,0.0,0.378,29.1,0.0,16.7,0.656,0.5,0.369,0.0,0.224,0.443,0.0,0.286,0.646,0.5,0.583,2.609,0.193
0,sub-023,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[21  9]
 [ 1  5]]",99.7,82.5,76.7,99.5,72.9,72.2,97.0,41.8,35.7,0.981,0.514,0.408,100.0,96.7,83.3,0.975,0.403,0.99,0.665,0.591,0.984,0.567,0.5,0.997,0.825,0.767,0.24,0.028
0,sub-023,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",89.0,72.1,73.3,95.5,88.9,88.9,93.1,75.0,75.0,0.833,0.532,0.553,79.2,46.7,50.0,0.899,0.682,0.829,0.509,0.557,0.855,0.547,0.6,0.89,0.721,0.733,8.183,0.034
0,sub-023,Green/Inverted/Faces,RF,"{'RF__n_estimators': 132, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 2, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 8, 'RF__max_depth': 77, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 2  4]]",95.1,54.2,83.3,98.4,84.8,94.4,100.0,20.0,100.0,0.941,0.121,0.791,90.3,8.3,66.7,0.979,0.909,0.93,0.101,0.743,0.949,0.117,0.8,0.951,0.542,0.833,12.951,0.892
0,sub-023,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.004893900918477494}","[[15 15]
 [ 1  5]]",100.0,68.8,66.7,100.0,61.8,55.6,100.0,27.3,25.0,1.0,0.279,0.25,100.0,78.3,83.3,1.0,0.291,1.0,0.477,0.485,1.0,0.39,0.385,1.0,0.688,0.667,0.58,0.029
0,sub-023,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 3  3]]",83.6,57.5,71.7,92.1,80.7,86.1,79.4,24.2,60.0,0.703,0.143,0.467,70.9,23.3,50.0,0.774,0.577,0.732,0.234,0.527,0.748,0.235,0.545,0.836,0.575,0.717,8.211,0.029
0,sub-023,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2694, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.30000000000000004, 'RF__max_leaf_nodes': 116, 'RF__max_depth': 86, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,12.344,1.049
0,sub-023,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0028072162039411755}","[[210  30]
 [  6  42]]",100.0,81.1,87.5,100.0,83.1,87.5,100.0,49.9,58.3,1.0,0.529,0.645,100.0,78.2,87.5,1.0,0.625,1.0,0.664,0.758,1.0,0.607,0.7,1.0,0.811,0.875,25.523,0.042
0,sub-023,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[215  25]
 [ 15  33]]",99.9,77.1,79.2,100.0,85.0,86.1,99.9,55.5,56.9,0.999,0.51,0.542,99.9,65.2,68.8,0.999,0.589,0.999,0.614,0.646,0.999,0.594,0.623,0.999,0.771,0.792,21.236,0.048
0,sub-023,Target-Nontarget,RF,"{'RF__n_estimators': 437, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 1, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 91, 'RF__max_depth': 31, 'RF__class_weight': None}","[[237   3]
 [ 30  18]]",78.4,62.4,68.1,92.8,87.4,88.5,99.9,98.0,85.7,0.723,0.442,0.52,56.8,25.0,37.5,0.867,0.682,0.655,0.316,0.453,0.724,0.38,0.522,0.784,0.624,0.681,0.949,0.092
0,sub-025,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 20.43359717856944}","[[22  8]
 [ 0  6]]",100.0,78.8,86.7,100.0,68.8,77.8,100.0,37.4,42.9,1.0,0.449,0.561,100.0,93.3,100.0,1.0,0.484,1.0,0.606,0.709,1.0,0.508,0.6,1.0,0.787,0.867,0.527,0.03
0,sub-025,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 2  4]]",92.1,69.2,83.3,96.1,84.9,94.4,90.5,56.7,100.0,0.859,0.421,0.791,86.1,45.0,66.7,0.895,0.909,0.873,0.465,0.743,0.882,0.48,0.8,0.921,0.692,0.833,8.521,0.032
0,sub-025,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 2206, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 61, 'RF__max_depth': 79, 'RF__class_weight': None}","[[30  0]
 [ 4  2]]",68.1,50.0,66.7,89.4,83.4,88.9,100.0,0.0,100.0,0.565,0.0,0.542,36.2,0.0,33.3,0.734,0.714,0.449,0.0,0.419,0.529,0.0,0.5,0.681,0.5,0.667,6.862,0.462
0,sub-025,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[22  8]
 [ 0  6]]",100.0,64.2,86.7,100.0,65.2,77.8,100.0,26.9,42.9,1.0,0.225,0.561,100.0,63.3,100.0,1.0,0.484,1.0,0.438,0.709,1.0,0.372,0.6,1.0,0.642,0.867,0.637,0.03
0,sub-025,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 5  1]]",86.0,61.2,56.7,93.1,83.3,83.3,81.9,45.0,50.0,0.745,0.269,0.217,75.5,28.3,16.7,0.805,0.357,0.773,0.296,0.21,0.785,0.313,0.25,0.86,0.612,0.567,8.078,0.034
0,sub-025,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 376, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 187, 'RF__max_depth': 85, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,4.648,0.351
0,sub-025,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[21  9]
 [ 0  6]]",100.0,71.7,85.0,100.0,61.7,75.0,100.0,29.7,40.0,1.0,0.333,0.529,100.0,86.7,100.0,1.0,0.455,1.0,0.533,0.684,1.0,0.434,0.571,1.0,0.717,0.85,0.609,0.031
0,sub-025,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 0  6]]",94.6,72.9,100.0,98.1,88.3,100.0,99.0,75.8,100.0,0.929,0.541,1.0,89.4,50.0,100.0,0.969,1.0,0.921,0.535,1.0,0.939,0.569,1.0,0.946,0.729,1.0,8.036,0.03
0,sub-025,Green/Upright/Faces,RF,"{'RF__n_estimators': 2755, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 62, 'RF__max_depth': 39, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 4  2]]",99.1,54.2,66.7,99.7,84.8,88.9,100.0,20.0,100.0,0.989,0.121,0.542,98.1,8.3,33.3,0.996,0.714,0.987,0.101,0.419,0.99,0.117,0.5,0.991,0.542,0.667,10.666,1.012
0,sub-025,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 1000.0}","[[18 12]
 [ 1  5]]",100.0,69.2,71.7,100.0,57.7,63.9,100.0,26.7,29.4,1.0,0.295,0.323,100.0,86.7,83.3,1.0,0.338,1.0,0.505,0.533,1.0,0.404,0.435,1.0,0.692,0.717,0.659,0.029
0,sub-025,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 3  3]]",88.5,50.0,70.0,94.8,79.0,83.3,88.6,20.0,50.0,0.807,0.035,0.4,79.1,6.7,50.0,0.865,0.5,0.818,0.084,0.5,0.835,0.1,0.5,0.885,0.5,0.7,8.668,0.036
0,sub-025,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 315, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 191, 'RF__max_depth': 84, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.354,0.155
0,sub-025,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[24  6]
 [ 0  6]]",100.0,82.1,90.0,100.0,73.6,83.3,100.0,41.9,50.0,1.0,0.51,0.632,100.0,95.0,100.0,1.0,0.556,1.0,0.663,0.765,1.0,0.567,0.667,1.0,0.821,0.9,0.508,0.037
0,sub-025,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",93.6,78.3,81.7,97.3,89.5,91.7,95.6,68.3,80.0,0.901,0.592,0.683,87.9,61.7,66.7,0.939,0.769,0.901,0.626,0.703,0.916,0.637,0.727,0.936,0.783,0.817,8.199,0.034
0,sub-025,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 925, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 160, 'RF__max_depth': 82, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 4  2]]",100.0,55.8,66.7,100.0,85.5,88.9,100.0,30.0,100.0,1.0,0.175,0.542,100.0,11.7,33.3,1.0,0.714,1.0,0.143,0.419,1.0,0.167,0.5,1.0,0.558,0.667,4.339,0.325
0,sub-025,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 188.73918221350996}","[[20 10]
 [ 1  5]]",100.0,80.0,75.0,100.0,72.8,69.4,100.0,40.6,33.3,1.0,0.472,0.378,100.0,90.0,83.3,1.0,0.379,1.0,0.628,0.57,1.0,0.54,0.476,1.0,0.8,0.75,0.598,0.034
0,sub-025,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",92.8,68.3,75.0,96.6,86.1,91.7,92.4,66.7,100.0,0.876,0.449,0.674,87.0,41.7,50.0,0.912,0.833,0.885,0.45,0.591,0.895,0.483,0.667,0.928,0.683,0.75,8.381,0.03
0,sub-025,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1291, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.2, 'RF__max_leaf_nodes': 9, 'RF__max_depth': 91, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,6.1,0.539
0,sub-025,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 62.10169418915616}","[[22  8]
 [ 0  6]]",100.0,77.5,86.7,100.0,69.5,77.8,100.0,36.0,42.9,1.0,0.43,0.561,100.0,90.0,100.0,1.0,0.484,1.0,0.604,0.709,1.0,0.506,0.6,1.0,0.775,0.867,0.566,0.028
0,sub-025,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 2  4]]",93.9,72.5,80.0,97.2,88.9,88.9,94.2,71.7,66.7,0.898,0.532,0.6,88.9,48.3,66.7,0.93,0.667,0.904,0.53,0.667,0.914,0.567,0.667,0.939,0.725,0.8,8.224,0.03
0,sub-025,Green/Inverted/Faces,RF,"{'RF__n_estimators': 1047, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 85, 'RF__max_depth': 67, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",96.1,55.8,50.0,98.7,85.5,83.3,100.0,30.0,0.0,0.952,0.175,0.0,92.1,11.7,0.0,0.983,0.0,0.944,0.143,0.0,0.959,0.167,0.0,0.961,0.558,0.5,4.462,0.43
0,sub-025,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 35.622478902624444}","[[21  9]
 [ 1  5]]",100.0,77.5,76.7,100.0,70.2,72.2,100.0,34.9,35.7,1.0,0.417,0.408,100.0,88.3,83.3,1.0,0.403,1.0,0.593,0.591,1.0,0.496,0.5,1.0,0.775,0.767,0.559,0.03
0,sub-025,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 6  0]]",92.0,72.5,46.7,96.3,87.6,77.8,91.7,66.7,0.0,0.864,0.508,-0.108,85.6,50.0,0.0,0.904,0.0,0.874,0.528,0.0,0.885,0.553,0.0,0.92,0.725,0.467,8.236,0.034
0,sub-025,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2572, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 107, 'RF__max_depth': 97, 'RF__class_weight': None}","[[29  1]
 [ 6  0]]",100.0,50.0,48.3,100.0,83.4,80.6,100.0,0.0,0.0,1.0,0.0,-0.076,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.483,5.412,0.511
0,sub-025,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0028072162039411755}","[[221  19]
 [  9  39]]",100.0,79.4,86.7,100.0,85.1,90.3,100.0,54.2,67.2,1.0,0.531,0.681,100.0,70.9,81.2,1.0,0.696,1.0,0.645,0.764,1.0,0.612,0.736,1.0,0.794,0.867,49.195,0.04
0,sub-025,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[205  35]
 [ 18  30]]",99.9,74.1,74.0,100.0,81.7,81.6,99.9,46.2,46.2,0.999,0.429,0.427,99.9,62.7,62.5,0.999,0.487,0.999,0.562,0.564,0.999,0.529,0.531,0.999,0.741,0.74,21.154,0.053
0,sub-025,Target-Nontarget,RF,"{'RF__n_estimators': 71, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 3, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 63, 'RF__max_depth': 11, 'RF__class_weight': 'balanced_subsample'}","[[240   0]
 [ 42   6]]",72.7,57.0,56.2,90.9,85.7,85.4,100.0,90.0,100.0,0.639,0.322,0.326,45.4,14.1,12.5,0.806,0.417,0.545,0.188,0.171,0.624,0.239,0.222,0.727,0.57,0.562,15.646,0.455
0,sub-026,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[19 11]
 [ 0  6]]",100.0,77.9,81.7,100.0,69.4,69.4,100.0,38.4,35.3,1.0,0.442,0.473,100.0,90.0,100.0,1.0,0.405,1.0,0.604,0.639,1.0,0.514,0.522,1.0,0.779,0.817,0.583,0.029
0,sub-026,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",99.4,69.2,81.7,98.9,88.3,91.7,94.1,61.7,80.0,0.963,0.456,0.683,100.0,40.0,66.7,0.952,0.769,0.981,0.43,0.703,0.969,0.46,0.727,0.994,0.692,0.817,8.213,0.028
0,sub-026,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 10, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 84, 'RF__max_depth': 28, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",100.0,55.0,50.0,100.0,84.9,83.3,100.0,20.0,0.0,1.0,0.136,0.0,100.0,10.0,0.0,1.0,0.0,1.0,0.118,0.0,1.0,0.133,0.0,1.0,0.55,0.5,11.679,1.085
0,sub-026,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.04520353656360245}","[[18 12]
 [ 2  4]]",100.0,66.0,63.3,100.0,59.9,61.1,100.0,25.4,25.0,1.0,0.239,0.2,100.0,75.0,66.7,1.0,0.286,1.0,0.462,0.441,1.0,0.376,0.364,1.0,0.66,0.633,0.848,0.027
0,sub-026,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 5  1]]",89.9,52.8,56.7,95.2,78.3,83.3,87.6,20.0,50.0,0.819,0.057,0.217,82.1,15.0,16.7,0.863,0.357,0.836,0.159,0.21,0.846,0.167,0.25,0.899,0.528,0.567,9.081,0.028
0,sub-026,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 10, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 136, 'RF__max_depth': 36, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",98.6,50.0,50.0,99.5,83.9,83.3,100.0,0.0,0.0,0.983,0.0,0.0,97.1,0.0,0.0,0.994,0.0,0.98,0.0,0.0,0.985,0.0,0.0,0.986,0.5,0.5,3.8,0.332
0,sub-026,Green/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 20.43359717856944}","[[24  6]
 [ 1  5]]",100.0,77.5,81.7,100.0,70.1,80.6,100.0,35.4,45.5,1.0,0.418,0.512,100.0,88.3,83.3,1.0,0.5,1.0,0.597,0.663,1.0,0.5,0.588,1.0,0.775,0.817,0.667,0.032
0,sub-026,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",91.8,78.3,65.0,95.9,88.1,86.1,89.4,69.0,66.7,0.85,0.579,0.405,85.6,63.3,33.3,0.886,0.556,0.867,0.607,0.394,0.874,0.61,0.444,0.918,0.783,0.65,8.062,0.03
0,sub-026,Green/Upright/Faces,RF,"{'RF__n_estimators': 2389, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 29, 'RF__max_depth': 19, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",57.6,48.3,50.0,83.6,78.4,83.3,59.2,5.0,0.0,0.251,-0.031,0.0,18.6,3.3,0.0,0.377,0.0,0.227,0.037,0.0,0.265,0.04,0.0,0.576,0.483,0.5,0.115,0.035
0,sub-026,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[20 10]
 [ 1  5]]",100.0,77.5,75.0,100.0,66.4,69.4,100.0,33.4,33.3,1.0,0.41,0.378,100.0,93.3,83.3,1.0,0.379,1.0,0.587,0.57,1.0,0.483,0.476,1.0,0.775,0.75,0.666,0.029
0,sub-026,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 5  1]]",87.3,55.0,55.0,93.7,80.7,80.6,82.9,22.5,33.3,0.765,0.109,0.135,77.8,16.7,16.7,0.817,0.278,0.792,0.167,0.197,0.801,0.173,0.222,0.873,0.55,0.55,8.716,0.031
0,sub-026,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 437, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.1, 'RF__max_leaf_nodes': 42, 'RF__max_depth': 35, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.6,83.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.137,0.199
0,sub-026,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[18 12]
 [ 1  5]]",100.0,72.9,71.7,100.0,61.8,63.9,100.0,29.2,29.4,1.0,0.351,0.323,100.0,90.0,83.3,1.0,0.338,1.0,0.542,0.533,1.0,0.437,0.435,1.0,0.729,0.717,0.63,0.031
0,sub-026,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 4  2]]",92.8,64.2,60.0,96.7,84.0,77.8,92.8,41.7,33.3,0.879,0.298,0.2,87.1,35.0,33.3,0.915,0.333,0.887,0.35,0.333,0.897,0.357,0.333,0.928,0.642,0.6,8.294,0.038
0,sub-026,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 2694, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 123, 'RF__max_depth': 41, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",91.4,49.6,50.0,97.1,82.8,83.3,100.0,0.0,0.0,0.895,-0.013,0.0,82.8,0.0,0.0,0.96,0.0,0.874,0.0,0.0,0.905,0.0,0.0,0.914,0.496,0.5,0.878,0.101
0,sub-026,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[17 13]
 [ 1  5]]",100.0,69.4,70.0,100.0,65.8,61.1,100.0,29.1,27.8,1.0,0.296,0.298,100.0,75.0,83.3,1.0,0.321,1.0,0.494,0.516,1.0,0.412,0.417,1.0,0.694,0.7,0.616,0.028
0,sub-026,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 6  0]]",94.2,64.2,46.7,96.1,81.3,77.8,86.5,49.3,0.0,0.865,0.327,-0.108,91.3,38.3,0.0,0.873,0.0,0.896,0.391,0.0,0.887,0.405,0.0,0.942,0.642,0.467,8.602,0.041
0,sub-026,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2633, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 67, 'RF__max_depth': 6, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",88.2,50.0,50.0,96.0,83.3,83.3,100.0,0.0,0.0,0.854,0.0,0.0,76.4,0.0,0.0,0.941,0.0,0.824,0.0,0.0,0.866,0.0,0.0,0.882,0.5,0.5,11.408,1.036
0,sub-026,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[17 13]
 [ 0  6]]",100.0,63.3,78.3,100.0,56.6,63.9,100.0,23.4,31.6,1.0,0.193,0.423,100.0,73.3,100.0,1.0,0.366,1.0,0.438,0.6,1.0,0.352,0.48,1.0,0.633,0.783,0.765,0.036
0,sub-026,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  5]
 [ 1  5]]",90.8,55.0,83.3,95.8,75.8,83.3,91.0,17.5,50.0,0.846,0.066,0.555,83.4,23.3,83.3,0.893,0.543,0.855,0.208,0.691,0.869,0.197,0.625,0.908,0.55,0.833,8.486,0.032
0,sub-026,Green/Inverted/Faces,RF,"{'RF__n_estimators': 1047, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 125, 'RF__max_depth': 66, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",97.2,50.0,50.0,99.1,83.4,83.3,100.0,0.0,0.0,0.966,0.0,0.0,94.5,0.0,0.0,0.988,0.0,0.961,0.0,0.0,0.971,0.0,0.0,0.972,0.5,0.5,5.726,0.425
0,sub-026,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.014873521072935119}","[[16 14]
 [ 0  6]]",100.0,72.7,76.7,100.0,64.8,61.1,100.0,31.4,30.0,1.0,0.354,0.4,100.0,85.0,100.0,1.0,0.349,1.0,0.547,0.582,1.0,0.452,0.462,1.0,0.727,0.767,0.558,0.031
0,sub-026,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 4  2]]",92.1,68.7,63.3,95.8,84.6,83.3,88.2,48.3,50.0,0.848,0.385,0.316,86.5,45.0,33.3,0.878,0.455,0.87,0.434,0.371,0.873,0.433,0.4,0.921,0.687,0.633,8.234,0.033
0,sub-026,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2084, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.4, 'RF__max_leaf_nodes': 194, 'RF__max_depth': 82, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",68.7,50.0,50.0,89.5,83.3,83.3,100.0,0.0,0.0,0.573,0.0,0.0,37.4,0.0,0.0,0.741,0.0,0.461,0.0,0.0,0.54,0.0,0.0,0.687,0.5,0.5,11.908,0.831
0,sub-026,Target-Nontarget,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0028072162039411755}","[[213  26]
 [ 10  38]]",100.0,80.2,84.1,100.0,85.9,87.5,100.0,56.4,59.4,1.0,0.551,0.612,100.0,71.6,79.2,1.0,0.625,1.0,0.659,0.718,1.0,0.628,0.679,1.0,0.802,0.841,54.217,0.041
